"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1962,1263.35869565217,1100,1240,1446,1029.85714285714,NA
"2",1963,1726.62739726027,900,1100,3392,726.857142857143,1145.0977090222
"3",1964,1630.70765027322,865,1245,3235,792.571428571428,1298.95131188248
"4",1965,3415.89315068493,886,1850,7600,724,1728.91107431203
"5",1966,3056.34246575342,1088,2200,6650,910.142857142857,2043.30642410779
"6",1967,3993.43287671233,1418,3000,8516,1051.42857142857,3076.5067994321
"7",1968,3678.30601092896,1665,2690,6265,1380,2419.71029102948
"8",1969,3696.67123287671,1198,3100,7502,1004.28571428571,2693.72374122277
"9",1970,3568.5095890411,1504,3380,5810,1105.14285714286,2677.24593191796
"10",1971,3396.37260273973,1090,2110,7206,859.428571428571,2458.37017917038
"11",1972,4527.07650273224,2080,3805,6965,1692.85714285714,3415.52730297668
"12",1973,5516.84931506849,1750,4160,11460,1315.71428571429,4271.4755412816
"13",1974,5578.87671232877,1600,3320,12660,1361.42857142857,3713.27434695802
"14",1975,5556.52054794521,2080,4680,10660,1441.42857142857,3707.31111524502
"15",1976,4928.55191256831,1445,2590,12850,1181.42857142857,4020.69734096667
"16",1977,2438.00821917808,1080,1750,5176,764.857142857143,1873.32978268933
"17",1978,3014.89315068493,1274,2030,5150,1002.14285714286,1821.22752772342
"18",1979,3306.25753424658,1240,2070,7708,996.285714285714,2391.35861972282
"19",1980,3354.59016393443,1700,2640,5985,1494.28571428571,2383.7057155495
"20",1981,4434.68493150685,1558,3300,9352.00000000001,1120,2667.04485600352
"21",1982,4239.31506849315,1638,2730,9282,1387.14285714286,3156.10377959403
"22",1983,4335.61643835616,1614,3300,8356,1344.28571428571,3419.08673515438
"23",1984,3269.34972677596,1210,2360,6575,983.142857142857,2141.7419036567
"24",1985,5444.76712328767,1808,3320,12240,1530,3905.06207527952
"25",1986,5853.80821917808,1858,4700,10700,1342.85714285714,3511.02140522299
"26",1987,3251.79726027397,1420,2870,5500,1124.28571428571,2672.29226045565
"27",1988,3998.85519125683,1080,3810,7200,857.571428571428,3043.79491992525
"28",1989,4207.56164383562,2118,3320,7254,1714.28571428571,3271.56784072346
"29",1990,5401.20547945205,2120,4950,9424,1470,3756.13094844282
"30",1991,5084.13698630137,1834,4600,9776,1541.42857142857,3717.16212721805
"31",1992,5062.43169398907,2660,4575,8010,1967.14285714286,4024.96231115397
"32",1993,5937.56164383562,3134,4750,10560,2730,4214.32957304884
"33",1994,5622.60273972603,2500,5050,9946,2241.42857142857,4103.74106207411
"34",1995,3961.83561643836,1684,3400,6986,1375.71428571429,2865.78870588676
"35",1996,3800.7650273224,1500,3300,6210,1298.57142857143,2657.7605882278
"36",1997,4331.56164383562,1654,2940,7688,1335.71428571429,3145.00718294598
"37",1998,3981.25205479452,1200,2240,9326,1045,2987.27339775249
"38",1999,2956.32876712329,1154,2090,5358,812.142857142857,1953.0577997239
"39",2000,3594.18032786885,1525,2920,5985,1385.71428571429,2280.72838210091
"40",2001,4841.78082191781,1604,4060,8772,1230,3432.31852106557
"41",2002,3455.57534246575,1320,2330,6912,986.428571428571,2755.70798901891
"42",2003,2414.2602739726,1098,1720,4878,849.714285714286,1869.28191585476
"43",2004,4438.06010928962,1570,2895,8670,1160,3064.53052274255
"44",2005,3422.99178082192,1114,2520,7192,839.285714285714,2426.49799008703
"45",2006,4714.46575342466,1914,3990,8278,1382.85714285714,3460.84137604765
"46",2007,4020.03835616438,1344,2990,8588,1006.28571428571,3106.20335942596
"47",2008,5330.54644808743,1830,3780,10350,1182.85714285714,3734.73668408095
"48",2009,6089.56164383562,2162,4460,12120,1421.42857142857,4157.87282324741
"49",2010,3844.7397260274,1680,3070,7070,1375.71428571429,2849.69168396292
"50",2011,5556.82191780822,2010,4300,10720,1787.14285714286,4097.71486851077
"51",2012,3429.51639344262,1170,2445,7185,1028.57142857143,2708.86858076564
"52",2013,5097.20547945205,1654,3590,9978,1467.14285714286,2982.95912436207
"53",2014,4935.80821917808,2460,3800,9454,2142.85714285714,3780.11013492636
"54",2015,3780.27397260274,1870,3160,6570,1532.85714285714,2777.47876941403
"55",2016,5017.7868852459,1840,4320,9360,1307.14285714286,3845.73440342293
"56",2017,5593.23287671233,1354,4860,10660,1070,3918.11635679069
"57",2018,5570.27397260274,1704,4800,9414,1402.85714285714,3607.84232095609
"58",2019,6665.58904109589,2368,6360,11300,1948.57142857143,4549.30320572683
"59",2020,5675.5737704918,2140,4070,10950,1677.14285714286,4105.82645526908
"60",2021,3554.35897435897,1800,2920,5676,1662.85714285714,NA
