"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1966,72.8738317757009,30.3,43,122.1,28.7142857142857,NA
"2",1967,111.172602739726,31,88,230.6,26.1428571428571,70.3857715651432
"3",1968,86.051912568306,34,63.5,158,30.2857142857143,54.3787195900545
"4",1969,101.556164383562,30,70,233.6,27.2857142857143,59.2680402886387
"5",1970,92.9342465753425,33.4,61,190.6,29.1428571428571,57.759686512118
"6",1971,82.0520547945205,32,50,176,24,52.3655663455068
"7",1972,91.9125683060109,33,83,161.5,28.5714285714286,64.4159945246011
"8",1973,112.172602739726,40,88,213,31.1428571428571,68.7006940127649
"9",1974,104.605479452055,31,71,256.2,27.4285714285714,62.6043700531271
"10",1975,136.432876712329,44.4,100,243,37.7142857142857,77.4980879940187
"11",1976,102.20218579235,33,52.5,235,30,62.3821428571429
"12",1977,88.8246575342466,30,52,215.2,26.1428571428571,55.2367330842673
"13",1978,125.309589041096,42,90,281.6,33.2857142857143,78.0729340264659
"14",1979,120.378082191781,37.4,80,257.8,30.1428571428571,72.9295921354141
"15",1980,117.767759562842,57,83,222,48.8571428571429,67.3715731753839
"16",1981,99.241095890411,34.4,70,162.2,29.7142857142857,58.0299301335531
"17",1982,124.369863013699,35.4,78,235.8,30.5714285714286,63.8793591688875
"18",1983,94.7972602739726,36,74,170.2,33.5714285714286,68.4091431437664
"19",1984,94.6475409836066,32,67,184,24.1428571428571,56.1762425692944
"20",1985,113.767123287671,32,63,253.2,30.4285714285714,70.8486764857349
"21",1986,157.797260273973,53,94,246,39.2857142857143,76.1240947180673
"22",1987,95.4904109589041,33,76,186.8,29.7142857142857,64.2591304537808
"23",1988,106.44262295082,27,88,205.5,25,70.7938209064053
"24",1989,81.5479452054795,36,62,144,31,59.5633685143758
"25",1990,137.542465753425,38.4,103,251.6,33,70.9175776871672
"26",1991,109.972602739726,32,81,221.6,29.1428571428571,70.5924558850586
"27",1992,86.068306010929,37,75,150.5,31.2857142857143,65.3733151183971
"28",1993,131.550684931507,56,95,225.6,49.5714285714286,77.2164844384167
"29",1994,100.216438356164,40,74,184.2,31.1428571428571,65.182066335491
"30",1995,92.2684931506849,34,74,170,30.8571428571429,65.8013959556425
"31",1996,78.1448087431694,30,62,153,24.7142857142857,51.5323720602409
"32",1997,132.219178082192,42,86,215.6,39,70.1069748858447
"33",1998,81.0328767123288,30,39,165,27.1428571428571,57.3776323139659
"34",1999,59.7123287671233,22,36,111,18.5714285714286,42.4425455102456
"35",2000,81.0382513661202,31,59,147.5,23.8571428571429,50.9918032786885
"36",2001,106.165753424658,34,87.3,175.2,27.2857142857143,69.9670986197078
"37",2002,90.9347945205479,26.54,54.1,183.8,23.0285714285714,61.5854323928895
"38",2003,68.652602739726,22.9,45.9,139,20.3285714285714,43.72839214296
"39",2004,89.8699453551913,28.7,64,180,23.1285714285714,56.8082798654615
"40",2005,76.0887671232877,21.78,40.9,169.8,17.0428571428571,47.8974612558794
"41",2006,98.9895890410959,27,77.3,189,22.2714285714286,57.6866294160058
"42",2007,99.6684931506849,28.7,70.1,208.6,24.2714285714286,63.1059694004625
"43",2008,161.740710382514,33.8,107,304,22.3857142857143,84.5830311063405
"44",2009,154.870684931507,38.44,100,327,32.5714285714286,77.8493663139853
"45",2010,111.520273972603,42.54,82.5,220.6,37.3571428571429,67.8314351024345
"46",2011,154.287397260274,53.26,99.7,333.6,43.1285714285714,75.8221709337886
"47",2012,81.1071038251366,26.8,55.9,170.5,21.7857142857143,54.9255517704191
"48",2013,118.94904109589,36.88,79.2,239.6,30.2142857142857,65.0088201853422
"49",2014,121.353424657534,40.14,85,280.6,31.5,75.0859962067893
"50",2015,98.3865753424657,42.94,70.2,175.8,38.9285714285714,58.1179902587519
"51",2016,119.496994535519,39.85,95.15,237,30.8714285714286,69.4243830653636
"52",2017,139.032876712329,35.3,98.9,326,30.0857142857143,71.0737968498697
"53",2018,149.243287671233,47.7,99,281.6,42.7428571428571,72.0465166998473
"54",2019,150.603835616438,43.92,112,281.8,39.1285714285714,81.9234453084767
"55",2020,113.910382513661,38.6,87.65,202,34.2142857142857,71.1389708151264
"56",2021,82.7131506849315,32.34,63.9,139.6,26.9,50.8040010035626
"57",2022,NA,52.42,62.45,84.19,53.0428571428571,NA
