"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1902,33.3695652173913,30,30,40,30,NA
"2",1903,195.013698630137,0,10,127.000000000001,0,9.37279452054795
"3",1904,541.027322404372,4,150,1100,3,152.231251626334
"4",1905,1154.07397260274,4,93,4260,1,457.649593257847
"5",1906,268.692307692308,26.2,85,610,2.28571428571429,NA
"6",1944,123.926229508197,53,105.5,230.5,36.1428571428571,NA
"7",1945,95.4794520547945,14,65,229,1.71428571428571,69.8374899681749
"8",1946,140.953424657534,0,63,381,0,99.8840220158155
"9",1947,429.257534246575,39,180,962.800000000001,24,242.562196915155
"10",1948,150.098360655738,56.5,132,249,35.4285714285714,104.520566614624
"11",1949,374.728767123288,120,237,427.4,91.5714285714286,181.778995052039
"12",1950,248.747945205479,68,185,485.6,36,155.462222388011
"13",1951,515.183561643836,138.2,280,953.200000000001,116.428571428571,234.000826948826
"14",1952,115.636612021858,9.3,84.5,290,7.12857142857143,87.8708164787168
"15",1953,57.5224657534247,9,51,109,2.77142857142857,41.5747182678246
"16",1954,60.5150684931507,10,57,102.2,0.428571428571429,41.2845407957325
"17",1955,114.641095890411,40,76,181.2,19.8571428571429,62.9202561508215
"18",1956,43.0691256830601,1.35,26,112,0.0428571428571429,33.5166718435433
"19",1957,139.647123287671,37,90,346.4,23.5714285714286,96.5760915041501
"20",1958,220.917808219178,63,193,381,53.2857142857143,153.134668242071
"21",1959,160.290410958904,34,179,264.2,13.7142857142857,127.947146191111
"22",1960,140.948633879781,24.5,82,301.5,11.0285714285714,111.531657998351
"23",1961,74.3780821917808,39.4,61,140.6,29.1428571428571,58.1682956769258
"24",1962,109.290410958904,51,88,204,37,85.9988426413769
"25",1963,46.8767123287671,17.4,35,96.2,11.4285714285714,35.4915035877365
"26",1964,58.8803278688525,17,38,67,10.3714285714286,31.7738078974759
"27",1965,803.33698630137,39,335,1112,30,285.104668010032
"28",1966,189.684931506849,50,117,463.4,36.4285714285714,165.461260962992
"29",1967,136.131506849315,55,121,250.8,30.8571428571429,113.435430277485
"30",1968,75.7950819672131,18.5,54,185.5,15.5714285714286,61.3258700781105
"31",1969,160.893150684931,55.4,144,257.6,22.4285714285714,127.39712923535
"32",1970,98.1345205479452,9.74,87,211.2,3.47142857142857,90.5479107525119
"33",1971,72.4090410958904,12,47,185,7.3,50.3842548623371
"34",1972,82.2978142076503,40,78,127,37.5714285714286,63.0378474932778
"35",1973,117.597260273973,29,65,312.6,18,103.855546423135
"36",1974,34.6067123287671,1.1,14,108.2,0.0814285714285714,32.1990097415925
"37",1975,11.1911780821918,0,13,23,0,8.7298441048205
"38",1976,6.84636612021858,0,1.4,21,0,4.50690455527397
"39",1977,0.402958904109589,0,0,1,0,0
"40",1978,1.72049315068493,0,0,2.96,0,0.0934813415210203
"41",1979,1.94287671232877,0,0,0.08,0,0
"42",1980,1.96852459016393,0,0,4.4,0,0.585722525804493
"43",1981,0.056027397260274,0,0,0,0,0
"44",1982,0.0348767123287671,0,0,0,0,0
"45",1983,0.052986301369863,0,0,0,0,0
"46",1984,0.00259562841530055,0,0,0,0,0
"47",1985,0.0010958904109589,0,0,0,0,0
"48",1986,5.34627397260274,0,0,19,0,1.56085299125455
"49",1987,350.563287671233,19.4,59,1386,7.45714285714286,237.789033088998
"50",1988,29.4709836065574,0,2.3,108.5,0,24.5010432378079
"51",1989,0.150684931506849,0,0,0,0,0
"52",1990,0,0,0,0,0,0
"53",1991,0,0,0,0,0,0
"54",1992,0,0,0,0,0,0
"55",1993,0.0347945205479452,0,0,0,0,0
"56",1994,0,0,0,0,0,0
"57",1995,43.6545205479452,0,0,0,0,0
"58",1996,53.5831420765027,0,0,175,0,40.6855646630237
"59",1997,118.166383561644,2.38,70,248,0,69.2436294288575
"60",1998,253.814219178082,8.42,146,639.6,0,209.491116965227
"61",1999,434.649315068493,103.8,154,1574,64.1428571428571,368.724892112096
"62",2000,75.6748633879781,0,0,268,0,62.7001622181252
"63",2001,15.6271506849315,0,0,39,0,2.80793215916504
"64",2002,0,0,0,0,0,0
"65",2003,1.31232876712329,0,0,0,0,0
"66",2004,0,0,0,0,0,0
"67",2005,0,0,0,0,0,0
"68",2006,0,0,0,0,0,0
"69",2007,0,0,0,0,0,NA
