"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","asdate"
"1","USGS","07144550",1968-10-01,145,"A",1968-10-01
"2","USGS","07144550",1968-10-02,137,"A",1968-10-02
"3","USGS","07144550",1968-10-03,125,"A",1968-10-03
"4","USGS","07144550",1968-10-04,125,"A",1968-10-04
"5","USGS","07144550",1968-10-05,117,"A",1968-10-05
"6","USGS","07144550",1968-10-06,153,"A",1968-10-06
"7","USGS","07144550",1968-10-07,177,"A",1968-10-07
"8","USGS","07144550",1968-10-08,137,"A",1968-10-08
"9","USGS","07144550",1968-10-09,257,"A",1968-10-09
"10","USGS","07144550",1968-10-10,340,"A",1968-10-10
"11","USGS","07144550",1968-10-11,402,"A",1968-10-11
"12","USGS","07144550",1968-10-12,292,"A",1968-10-12
"13","USGS","07144550",1968-10-13,269,"A",1968-10-13
"14","USGS","07144550",1968-10-14,292,"A",1968-10-14
"15","USGS","07144550",1968-10-15,257,"A",1968-10-15
"16","USGS","07144550",1968-10-16,2520,"A",1968-10-16
"17","USGS","07144550",1968-10-17,20700,"A",1968-10-17
"18","USGS","07144550",1968-10-18,11800,"A",1968-10-18
"19","USGS","07144550",1968-10-19,6930,"A",1968-10-19
"20","USGS","07144550",1968-10-20,5980,"A",1968-10-20
"21","USGS","07144550",1968-10-21,6690,"A",1968-10-21
"22","USGS","07144550",1968-10-22,4770,"A",1968-10-22
"23","USGS","07144550",1968-10-23,3100,"A",1968-10-23
"24","USGS","07144550",1968-10-24,2200,"A",1968-10-24
"25","USGS","07144550",1968-10-25,1800,"A",1968-10-25
"26","USGS","07144550",1968-10-26,1510,"A",1968-10-26
"27","USGS","07144550",1968-10-27,1320,"A",1968-10-27
"28","USGS","07144550",1968-10-28,1190,"A",1968-10-28
"29","USGS","07144550",1968-10-29,1080,"A",1968-10-29
"30","USGS","07144550",1968-10-30,976,"A",1968-10-30
"31","USGS","07144550",1968-10-31,900,"A",1968-10-31
"32","USGS","07144550",1968-11-01,831,"A",1968-11-01
"33","USGS","07144550",1968-11-02,1550,"A",1968-11-02
"34","USGS","07144550",1968-11-03,2450,"A",1968-11-03
"35","USGS","07144550",1968-11-04,2570,"A",1968-11-04
"36","USGS","07144550",1968-11-05,1610,"A",1968-11-05
"37","USGS","07144550",1968-11-06,1220,"A",1968-11-06
"38","USGS","07144550",1968-11-07,1320,"A",1968-11-07
"39","USGS","07144550",1968-11-08,1110,"A",1968-11-08
"40","USGS","07144550",1968-11-09,911,"A",1968-11-09
"41","USGS","07144550",1968-11-10,860,"A",1968-11-10
"42","USGS","07144550",1968-11-11,773,"A",1968-11-11
"43","USGS","07144550",1968-11-12,718,"A",1968-11-12
"44","USGS","07144550",1968-11-13,680,"A",1968-11-13
"45","USGS","07144550",1968-11-14,680,"A",1968-11-14
"46","USGS","07144550",1968-11-15,750,"A",1968-11-15
"47","USGS","07144550",1968-11-16,637,"A",1968-11-16
"48","USGS","07144550",1968-11-17,603,"A",1968-11-17
"49","USGS","07144550",1968-11-18,596,"A",1968-11-18
"50","USGS","07144550",1968-11-19,627,"A",1968-11-19
"51","USGS","07144550",1968-11-20,607,"A",1968-11-20
"52","USGS","07144550",1968-11-21,584,"A",1968-11-21
"53","USGS","07144550",1968-11-22,561,"A",1968-11-22
"54","USGS","07144550",1968-11-23,537,"A",1968-11-23
"55","USGS","07144550",1968-11-24,516,"A",1968-11-24
"56","USGS","07144550",1968-11-25,510,"A",1968-11-25
"57","USGS","07144550",1968-11-26,493,"A",1968-11-26
"58","USGS","07144550",1968-11-27,486,"A",1968-11-27
"59","USGS","07144550",1968-11-28,472,"A",1968-11-28
"60","USGS","07144550",1968-11-29,466,"A",1968-11-29
"61","USGS","07144550",1968-11-30,461,"A",1968-11-30
"62","USGS","07144550",1968-12-01,456,"A",1968-12-01
"63","USGS","07144550",1968-12-02,446,"A",1968-12-02
"64","USGS","07144550",1968-12-03,443,"A",1968-12-03
"65","USGS","07144550",1968-12-04,441,"A",1968-12-04
"66","USGS","07144550",1968-12-05,431,"A",1968-12-05
"67","USGS","07144550",1968-12-06,416,"A",1968-12-06
"68","USGS","07144550",1968-12-07,402,"A",1968-12-07
"69","USGS","07144550",1968-12-08,384,"A",1968-12-08
"70","USGS","07144550",1968-12-09,379,"A",1968-12-09
"71","USGS","07144550",1968-12-10,383,"A",1968-12-10
"72","USGS","07144550",1968-12-11,387,"A",1968-12-11
"73","USGS","07144550",1968-12-12,380,"A",1968-12-12
"74","USGS","07144550",1968-12-13,377,"A",1968-12-13
"75","USGS","07144550",1968-12-14,349,"A",1968-12-14
"76","USGS","07144550",1968-12-15,329,"A",1968-12-15
"77","USGS","07144550",1968-12-16,342,"A",1968-12-16
"78","USGS","07144550",1968-12-17,356,"A",1968-12-17
"79","USGS","07144550",1968-12-18,780,"A",1968-12-18
"80","USGS","07144550",1968-12-19,668,"A",1968-12-19
"81","USGS","07144550",1968-12-20,520,"A",1968-12-20
"82","USGS","07144550",1968-12-21,532,"A",1968-12-21
"83","USGS","07144550",1968-12-22,506,"A",1968-12-22
"84","USGS","07144550",1968-12-23,320,"A",1968-12-23
"85","USGS","07144550",1968-12-24,297,"A",1968-12-24
"86","USGS","07144550",1968-12-25,310,"A",1968-12-25
"87","USGS","07144550",1968-12-26,359,"A",1968-12-26
"88","USGS","07144550",1968-12-27,631,"A",1968-12-27
"89","USGS","07144550",1968-12-28,500,"A",1968-12-28
"90","USGS","07144550",1968-12-29,340,"A",1968-12-29
"91","USGS","07144550",1968-12-30,270,"A",1968-12-30
"92","USGS","07144550",1968-12-31,270,"A",1968-12-31
"93","USGS","07144550",1969-01-01,290,"A",1969-01-01
"94","USGS","07144550",1969-01-02,335,"A",1969-01-02
"95","USGS","07144550",1969-01-03,300,"A",1969-01-03
"96","USGS","07144550",1969-01-04,290,"A",1969-01-04
"97","USGS","07144550",1969-01-05,293,"A",1969-01-05
"98","USGS","07144550",1969-01-06,327,"A",1969-01-06
"99","USGS","07144550",1969-01-07,363,"A",1969-01-07
"100","USGS","07144550",1969-01-08,372,"A",1969-01-08
"101","USGS","07144550",1969-01-09,332,"A",1969-01-09
"102","USGS","07144550",1969-01-10,337,"A",1969-01-10
"103","USGS","07144550",1969-01-11,318,"A",1969-01-11
"104","USGS","07144550",1969-01-12,354,"A",1969-01-12
"105","USGS","07144550",1969-01-13,403,"A",1969-01-13
"106","USGS","07144550",1969-01-14,446,"A",1969-01-14
"107","USGS","07144550",1969-01-15,536,"A",1969-01-15
"108","USGS","07144550",1969-01-16,622,"A",1969-01-16
"109","USGS","07144550",1969-01-17,696,"A",1969-01-17
"110","USGS","07144550",1969-01-18,854,"A",1969-01-18
"111","USGS","07144550",1969-01-19,1100,"A",1969-01-19
"112","USGS","07144550",1969-01-20,1060,"A",1969-01-20
"113","USGS","07144550",1969-01-21,832,"A",1969-01-21
"114","USGS","07144550",1969-01-22,652,"A",1969-01-22
"115","USGS","07144550",1969-01-23,519,"A",1969-01-23
"116","USGS","07144550",1969-01-24,265,"A",1969-01-24
"117","USGS","07144550",1969-01-25,270,"A",1969-01-25
"118","USGS","07144550",1969-01-26,308,"A",1969-01-26
"119","USGS","07144550",1969-01-27,344,"A",1969-01-27
"120","USGS","07144550",1969-01-28,368,"A",1969-01-28
"121","USGS","07144550",1969-01-29,356,"A",1969-01-29
"122","USGS","07144550",1969-01-30,344,"A",1969-01-30
"123","USGS","07144550",1969-01-31,356,"A",1969-01-31
"124","USGS","07144550",1969-02-01,380,"A",1969-02-01
"125","USGS","07144550",1969-02-02,392,"A",1969-02-02
"126","USGS","07144550",1969-02-03,398,"A",1969-02-03
"127","USGS","07144550",1969-02-04,440,"A",1969-02-04
"128","USGS","07144550",1969-02-05,470,"A",1969-02-05
"129","USGS","07144550",1969-02-06,458,"A",1969-02-06
"130","USGS","07144550",1969-02-07,491,"A",1969-02-07
"131","USGS","07144550",1969-02-08,443,"A",1969-02-08
"132","USGS","07144550",1969-02-09,429,"A",1969-02-09
"133","USGS","07144550",1969-02-10,446,"A",1969-02-10
"134","USGS","07144550",1969-02-11,435,"A",1969-02-11
"135","USGS","07144550",1969-02-12,424,"A",1969-02-12
"136","USGS","07144550",1969-02-13,415,"A",1969-02-13
"137","USGS","07144550",1969-02-14,497,"A",1969-02-14
"138","USGS","07144550",1969-02-15,535,"A",1969-02-15
"139","USGS","07144550",1969-02-16,570,"A",1969-02-16
"140","USGS","07144550",1969-02-17,503,"A",1969-02-17
"141","USGS","07144550",1969-02-18,461,"A",1969-02-18
"142","USGS","07144550",1969-02-19,457,"A",1969-02-19
"143","USGS","07144550",1969-02-20,544,"A",1969-02-20
"144","USGS","07144550",1969-02-21,582,"A",1969-02-21
"145","USGS","07144550",1969-02-22,610,"A",1969-02-22
"146","USGS","07144550",1969-02-23,610,"A",1969-02-23
"147","USGS","07144550",1969-02-24,712,"A",1969-02-24
"148","USGS","07144550",1969-02-25,1240,"A",1969-02-25
"149","USGS","07144550",1969-02-26,1680,"A",1969-02-26
"150","USGS","07144550",1969-02-27,2110,"A",1969-02-27
"151","USGS","07144550",1969-02-28,2360,"A",1969-02-28
"152","USGS","07144550",1969-03-01,2620,"A",1969-03-01
"153","USGS","07144550",1969-03-02,2490,"A",1969-03-02
"154","USGS","07144550",1969-03-03,2050,"A",1969-03-03
"155","USGS","07144550",1969-03-04,1700,"A",1969-03-04
"156","USGS","07144550",1969-03-05,1130,"A",1969-03-05
"157","USGS","07144550",1969-03-06,975,"A",1969-03-06
"158","USGS","07144550",1969-03-07,887,"A",1969-03-07
"159","USGS","07144550",1969-03-08,870,"A",1969-03-08
"160","USGS","07144550",1969-03-09,834,"A",1969-03-09
"161","USGS","07144550",1969-03-10,788,"A",1969-03-10
"162","USGS","07144550",1969-03-11,706,"A",1969-03-11
"163","USGS","07144550",1969-03-12,706,"A",1969-03-12
"164","USGS","07144550",1969-03-13,714,"A",1969-03-13
"165","USGS","07144550",1969-03-14,728,"A",1969-03-14
"166","USGS","07144550",1969-03-15,733,"A",1969-03-15
"167","USGS","07144550",1969-03-16,761,"A",1969-03-16
"168","USGS","07144550",1969-03-17,866,"A",1969-03-17
"169","USGS","07144550",1969-03-18,1230,"A",1969-03-18
"170","USGS","07144550",1969-03-19,1870,"A",1969-03-19
"171","USGS","07144550",1969-03-20,1730,"A",1969-03-20
"172","USGS","07144550",1969-03-21,1320,"A",1969-03-21
"173","USGS","07144550",1969-03-22,1100,"A",1969-03-22
"174","USGS","07144550",1969-03-23,1370,"A",1969-03-23
"175","USGS","07144550",1969-03-24,2050,"A",1969-03-24
"176","USGS","07144550",1969-03-25,2360,"A",1969-03-25
"177","USGS","07144550",1969-03-26,2600,"A",1969-03-26
"178","USGS","07144550",1969-03-27,2750,"A",1969-03-27
"179","USGS","07144550",1969-03-28,2550,"A",1969-03-28
"180","USGS","07144550",1969-03-29,2090,"A",1969-03-29
"181","USGS","07144550",1969-03-30,1760,"A",1969-03-30
"182","USGS","07144550",1969-03-31,1440,"A",1969-03-31
"183","USGS","07144550",1969-04-01,1330,"A",1969-04-01
"184","USGS","07144550",1969-04-02,1230,"A",1969-04-02
"185","USGS","07144550",1969-04-03,1130,"A",1969-04-03
"186","USGS","07144550",1969-04-04,1060,"A",1969-04-04
"187","USGS","07144550",1969-04-05,981,"A",1969-04-05
"188","USGS","07144550",1969-04-06,923,"A",1969-04-06
"189","USGS","07144550",1969-04-07,945,"A",1969-04-07
"190","USGS","07144550",1969-04-08,1060,"A",1969-04-08
"191","USGS","07144550",1969-04-09,1020,"A",1969-04-09
"192","USGS","07144550",1969-04-10,979,"A",1969-04-10
"193","USGS","07144550",1969-04-11,922,"A",1969-04-11
"194","USGS","07144550",1969-04-12,895,"A",1969-04-12
"195","USGS","07144550",1969-04-13,862,"A",1969-04-13
"196","USGS","07144550",1969-04-14,865,"A",1969-04-14
"197","USGS","07144550",1969-04-15,828,"A",1969-04-15
"198","USGS","07144550",1969-04-16,866,"A",1969-04-16
"199","USGS","07144550",1969-04-17,1800,"A",1969-04-17
"200","USGS","07144550",1969-04-18,1770,"A",1969-04-18
"201","USGS","07144550",1969-04-19,1760,"A",1969-04-19
"202","USGS","07144550",1969-04-20,2020,"A",1969-04-20
"203","USGS","07144550",1969-04-21,1850,"A",1969-04-21
"204","USGS","07144550",1969-04-22,1460,"A",1969-04-22
"205","USGS","07144550",1969-04-23,1270,"A",1969-04-23
"206","USGS","07144550",1969-04-24,1260,"A",1969-04-24
"207","USGS","07144550",1969-04-25,1270,"A",1969-04-25
"208","USGS","07144550",1969-04-26,2950,"A",1969-04-26
"209","USGS","07144550",1969-04-27,8770,"A",1969-04-27
"210","USGS","07144550",1969-04-28,7800,"A",1969-04-28
"211","USGS","07144550",1969-04-29,5170,"A",1969-04-29
"212","USGS","07144550",1969-04-30,4130,"A",1969-04-30
"213","USGS","07144550",1969-05-01,2290,"A",1969-05-01
"214","USGS","07144550",1969-05-02,1540,"A",1969-05-02
"215","USGS","07144550",1969-05-03,1310,"A",1969-05-03
"216","USGS","07144550",1969-05-04,1200,"A",1969-05-04
"217","USGS","07144550",1969-05-05,1130,"A",1969-05-05
"218","USGS","07144550",1969-05-06,1090,"A",1969-05-06
"219","USGS","07144550",1969-05-07,1300,"A",1969-05-07
"220","USGS","07144550",1969-05-08,4480,"A",1969-05-08
"221","USGS","07144550",1969-05-09,4340,"A",1969-05-09
"222","USGS","07144550",1969-05-10,4870,"A",1969-05-10
"223","USGS","07144550",1969-05-11,4840,"A",1969-05-11
"224","USGS","07144550",1969-05-12,3840,"A",1969-05-12
"225","USGS","07144550",1969-05-13,2710,"A",1969-05-13
"226","USGS","07144550",1969-05-14,2860,"A",1969-05-14
"227","USGS","07144550",1969-05-15,4350,"A",1969-05-15
"228","USGS","07144550",1969-05-16,4540,"A",1969-05-16
"229","USGS","07144550",1969-05-17,3480,"A",1969-05-17
"230","USGS","07144550",1969-05-18,2500,"A",1969-05-18
"231","USGS","07144550",1969-05-19,2110,"A",1969-05-19
"232","USGS","07144550",1969-05-20,1690,"A",1969-05-20
"233","USGS","07144550",1969-05-21,1570,"A",1969-05-21
"234","USGS","07144550",1969-05-22,1860,"A",1969-05-22
"235","USGS","07144550",1969-05-23,7690,"A",1969-05-23
"236","USGS","07144550",1969-05-24,5440,"A",1969-05-24
"237","USGS","07144550",1969-05-25,4960,"A",1969-05-25
"238","USGS","07144550",1969-05-26,4510,"A",1969-05-26
"239","USGS","07144550",1969-05-27,2790,"A",1969-05-27
"240","USGS","07144550",1969-05-28,2080,"A",1969-05-28
"241","USGS","07144550",1969-05-29,1500,"A",1969-05-29
"242","USGS","07144550",1969-05-30,1510,"A",1969-05-30
"243","USGS","07144550",1969-05-31,1320,"A",1969-05-31
"244","USGS","07144550",1969-06-01,2500,"A",1969-06-01
"245","USGS","07144550",1969-06-02,1250,"A",1969-06-02
"246","USGS","07144550",1969-06-03,1050,"A",1969-06-03
"247","USGS","07144550",1969-06-04,1060,"A",1969-06-04
"248","USGS","07144550",1969-06-05,1060,"A",1969-06-05
"249","USGS","07144550",1969-06-06,1010,"A",1969-06-06
"250","USGS","07144550",1969-06-07,929,"A",1969-06-07
"251","USGS","07144550",1969-06-08,1020,"A",1969-06-08
"252","USGS","07144550",1969-06-09,1000,"A",1969-06-09
"253","USGS","07144550",1969-06-10,831,"A",1969-06-10
"254","USGS","07144550",1969-06-11,1130,"A",1969-06-11
"255","USGS","07144550",1969-06-12,918,"A",1969-06-12
"256","USGS","07144550",1969-06-13,1130,"A",1969-06-13
"257","USGS","07144550",1969-06-14,1270,"A",1969-06-14
"258","USGS","07144550",1969-06-15,958,"A",1969-06-15
"259","USGS","07144550",1969-06-16,869,"A",1969-06-16
"260","USGS","07144550",1969-06-17,1140,"A",1969-06-17
"261","USGS","07144550",1969-06-18,967,"A",1969-06-18
"262","USGS","07144550",1969-06-19,879,"A",1969-06-19
"263","USGS","07144550",1969-06-20,806,"A",1969-06-20
"264","USGS","07144550",1969-06-21,1640,"A",1969-06-21
"265","USGS","07144550",1969-06-22,2080,"A",1969-06-22
"266","USGS","07144550",1969-06-23,3090,"A",1969-06-23
"267","USGS","07144550",1969-06-24,3740,"A",1969-06-24
"268","USGS","07144550",1969-06-25,2590,"A",1969-06-25
"269","USGS","07144550",1969-06-26,2080,"A",1969-06-26
"270","USGS","07144550",1969-06-27,1840,"A",1969-06-27
"271","USGS","07144550",1969-06-28,2630,"A",1969-06-28
"272","USGS","07144550",1969-06-29,1600,"A",1969-06-29
"273","USGS","07144550",1969-06-30,1040,"A",1969-06-30
"274","USGS","07144550",1969-07-01,932,"A",1969-07-01
"275","USGS","07144550",1969-07-02,804,"A",1969-07-02
"276","USGS","07144550",1969-07-03,718,"A",1969-07-03
"277","USGS","07144550",1969-07-04,640,"A",1969-07-04
"278","USGS","07144550",1969-07-05,603,"A",1969-07-05
"279","USGS","07144550",1969-07-06,652,"A",1969-07-06
"280","USGS","07144550",1969-07-07,658,"A",1969-07-07
"281","USGS","07144550",1969-07-08,594,"A",1969-07-08
"282","USGS","07144550",1969-07-09,605,"A",1969-07-09
"283","USGS","07144550",1969-07-10,578,"A",1969-07-10
"284","USGS","07144550",1969-07-11,698,"A",1969-07-11
"285","USGS","07144550",1969-07-12,697,"A",1969-07-12
"286","USGS","07144550",1969-07-13,677,"A",1969-07-13
"287","USGS","07144550",1969-07-14,605,"A",1969-07-14
"288","USGS","07144550",1969-07-15,552,"A",1969-07-15
"289","USGS","07144550",1969-07-16,520,"A",1969-07-16
"290","USGS","07144550",1969-07-17,487,"A",1969-07-17
"291","USGS","07144550",1969-07-18,474,"A",1969-07-18
"292","USGS","07144550",1969-07-19,450,"A",1969-07-19
"293","USGS","07144550",1969-07-20,2460,"A",1969-07-20
"294","USGS","07144550",1969-07-21,1420,"A",1969-07-21
"295","USGS","07144550",1969-07-22,1020,"A",1969-07-22
"296","USGS","07144550",1969-07-23,740,"A",1969-07-23
"297","USGS","07144550",1969-07-24,1070,"A",1969-07-24
"298","USGS","07144550",1969-07-25,786,"A",1969-07-25
"299","USGS","07144550",1969-07-26,592,"A",1969-07-26
"300","USGS","07144550",1969-07-27,490,"A",1969-07-27
"301","USGS","07144550",1969-07-28,446,"A",1969-07-28
"302","USGS","07144550",1969-07-29,411,"A",1969-07-29
