"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","asdate"
"1","USGS","05412500",1913-08-08,180,"A",1913-08-08
"2","USGS","05412500",1913-08-29,160,"A",1913-08-29
"3","USGS","05412500",1913-08-30,160,"A",1913-08-30
"4","USGS","05412500",1913-08-31,160,"A",1913-08-31
"5","USGS","05412500",1913-09-01,160,"A",1913-09-01
"6","USGS","05412500",1913-09-02,160,"A",1913-09-02
"7","USGS","05412500",1913-09-03,130,"A",1913-09-03
"8","USGS","05412500",1913-09-04,115,"A",1913-09-04
"9","USGS","05412500",1913-09-05,100,"A",1913-09-05
"10","USGS","05412500",1913-09-06,115,"A",1913-09-06
"11","USGS","05412500",1913-09-07,100,"A",1913-09-07
"12","USGS","05412500",1913-09-08,575,"A",1913-09-08
"13","USGS","05412500",1913-09-09,190,"A",1913-09-09
"14","USGS","05412500",1913-09-10,130,"A",1913-09-10
"15","USGS","05412500",1913-09-11,305,"A",1913-09-11
"16","USGS","05412500",1913-09-12,190,"A",1913-09-12
"17","USGS","05412500",1913-09-13,160,"A",1913-09-13
"18","USGS","05412500",1913-09-14,160,"A",1913-09-14
"19","USGS","05412500",1913-09-15,160,"A",1913-09-15
"20","USGS","05412500",1913-09-16,265,"A",1913-09-16
"21","USGS","05412500",1913-09-17,175,"A",1913-09-17
"22","USGS","05412500",1913-09-18,130,"A",1913-09-18
"23","USGS","05412500",1913-09-19,130,"A",1913-09-19
"24","USGS","05412500",1913-09-20,680,"A",1913-09-20
"25","USGS","05412500",1913-09-21,390,"A",1913-09-21
"26","USGS","05412500",1913-09-22,265,"A",1913-09-22
"27","USGS","05412500",1913-09-23,190,"A",1913-09-23
"28","USGS","05412500",1913-09-24,175,"A",1913-09-24
"29","USGS","05412500",1913-09-25,175,"A",1913-09-25
"30","USGS","05412500",1913-09-26,225,"A",1913-09-26
"31","USGS","05412500",1913-09-27,190,"A",1913-09-27
"32","USGS","05412500",1913-09-28,175,"A",1913-09-28
"33","USGS","05412500",1913-09-29,160,"A",1913-09-29
"34","USGS","05412500",1913-09-30,265,"A",1913-09-30
"35","USGS","05412500",1913-10-01,480,"A",1913-10-01
"36","USGS","05412500",1913-10-02,325,"A",1913-10-02
"37","USGS","05412500",1913-10-03,265,"A",1913-10-03
"38","USGS","05412500",1913-10-04,208,"A",1913-10-04
"39","USGS","05412500",1913-10-05,680,"A",1913-10-05
"40","USGS","05412500",1913-10-06,305,"A",1913-10-06
"41","USGS","05412500",1913-10-07,265,"A",1913-10-07
"42","USGS","05412500",1913-10-08,285,"A",1913-10-08
"43","USGS","05412500",1913-10-09,265,"A",1913-10-09
"44","USGS","05412500",1913-10-10,480,"A",1913-10-10
"45","USGS","05412500",1913-10-11,1370,"A",1913-10-11
"46","USGS","05412500",1913-10-12,735,"A",1913-10-12
"47","USGS","05412500",1913-10-13,625,"A",1913-10-13
"48","USGS","05412500",1913-10-14,480,"A",1913-10-14
"49","USGS","05412500",1913-10-15,390,"A",1913-10-15
"50","USGS","05412500",1913-10-16,345,"A",1913-10-16
"51","USGS","05412500",1913-10-17,345,"A",1913-10-17
"52","USGS","05412500",1913-10-18,305,"A",1913-10-18
"53","USGS","05412500",1913-10-19,265,"A",1913-10-19
"54","USGS","05412500",1913-10-20,265,"A",1913-10-20
"55","USGS","05412500",1913-10-21,265,"A",1913-10-21
"56","USGS","05412500",1913-10-22,265,"A",1913-10-22
"57","USGS","05412500",1913-10-23,245,"A",1913-10-23
"58","USGS","05412500",1913-10-24,225,"A",1913-10-24
"59","USGS","05412500",1913-10-25,225,"A",1913-10-25
"60","USGS","05412500",1913-10-26,225,"A",1913-10-26
"61","USGS","05412500",1913-10-27,208,"A",1913-10-27
"62","USGS","05412500",1913-10-28,190,"A",1913-10-28
"63","USGS","05412500",1913-10-29,245,"A",1913-10-29
"64","USGS","05412500",1913-10-30,245,"A",1913-10-30
"65","USGS","05412500",1913-10-31,225,"A",1913-10-31
"66","USGS","05412500",1913-11-01,208,"A",1913-11-01
"67","USGS","05412500",1913-11-02,225,"A",1913-11-02
"68","USGS","05412500",1913-11-03,208,"A",1913-11-03
"69","USGS","05412500",1913-11-04,225,"A",1913-11-04
"70","USGS","05412500",1913-11-05,208,"A",1913-11-05
"71","USGS","05412500",1913-11-06,208,"A",1913-11-06
"72","USGS","05412500",1913-11-07,208,"A",1913-11-07
"73","USGS","05412500",1913-11-08,208,"A",1913-11-08
"74","USGS","05412500",1913-11-09,208,"A",1913-11-09
"75","USGS","05412500",1913-11-10,208,"A",1913-11-10
"76","USGS","05412500",1913-11-11,190,"A",1913-11-11
"77","USGS","05412500",1913-11-12,208,"A",1913-11-12
"78","USGS","05412500",1913-11-13,208,"A",1913-11-13
"79","USGS","05412500",1913-11-14,208,"A",1913-11-14
"80","USGS","05412500",1913-11-15,208,"A",1913-11-15
"81","USGS","05412500",1913-11-16,208,"A",1913-11-16
