"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","asdate"
"1","USGS","07139000",1922-06-21,0,"A",1922-06-21
"2","USGS","07139000",1922-06-22,0,"A",1922-06-22
"3","USGS","07139000",1922-06-23,0,"A",1922-06-23
"4","USGS","07139000",1922-06-24,0,"A",1922-06-24
"5","USGS","07139000",1922-06-25,0,"A",1922-06-25
"6","USGS","07139000",1922-06-26,0,"A",1922-06-26
"7","USGS","07139000",1922-06-27,0,"A",1922-06-27
"8","USGS","07139000",1922-06-28,0,"A",1922-06-28
"9","USGS","07139000",1922-06-29,0,"A",1922-06-29
"10","USGS","07139000",1922-06-30,0,"A",1922-06-30
"11","USGS","07139000",1922-07-01,0,"A",1922-07-01
"12","USGS","07139000",1922-07-02,0,"A",1922-07-02
"13","USGS","07139000",1922-07-03,0,"A",1922-07-03
"14","USGS","07139000",1922-07-04,0,"A",1922-07-04
"15","USGS","07139000",1922-07-05,0,"A",1922-07-05
"16","USGS","07139000",1922-07-06,0,"A",1922-07-06
"17","USGS","07139000",1922-07-07,0,"A",1922-07-07
"18","USGS","07139000",1922-07-08,0,"A",1922-07-08
"19","USGS","07139000",1922-07-09,0,"A",1922-07-09
"20","USGS","07139000",1922-07-10,0,"A",1922-07-10
"21","USGS","07139000",1922-07-11,0,"A",1922-07-11
"22","USGS","07139000",1922-07-12,0,"A",1922-07-12
"23","USGS","07139000",1922-07-13,5,"A",1922-07-13
"24","USGS","07139000",1922-07-14,0,"A",1922-07-14
"25","USGS","07139000",1922-07-15,0,"A",1922-07-15
"26","USGS","07139000",1922-07-16,0,"A",1922-07-16
"27","USGS","07139000",1922-07-17,0,"A",1922-07-17
"28","USGS","07139000",1922-07-18,0,"A",1922-07-18
"29","USGS","07139000",1922-07-19,0,"A",1922-07-19
"30","USGS","07139000",1922-07-20,0,"A",1922-07-20
"31","USGS","07139000",1922-07-21,0,"A",1922-07-21
"32","USGS","07139000",1922-07-22,0,"A",1922-07-22
"33","USGS","07139000",1922-07-23,0,"A",1922-07-23
"34","USGS","07139000",1922-07-24,0,"A",1922-07-24
"35","USGS","07139000",1922-07-25,0,"A",1922-07-25
"36","USGS","07139000",1922-07-26,0,"A",1922-07-26
"37","USGS","07139000",1922-07-27,0,"A",1922-07-27
"38","USGS","07139000",1922-07-28,0,"A",1922-07-28
"39","USGS","07139000",1922-07-29,0,"A",1922-07-29
"40","USGS","07139000",1922-07-30,0,"A",1922-07-30
"41","USGS","07139000",1922-07-31,0,"A",1922-07-31
"42","USGS","07139000",1922-08-01,0,"A",1922-08-01
"43","USGS","07139000",1922-08-02,0,"A",1922-08-02
"44","USGS","07139000",1922-08-03,0,"A",1922-08-03
"45","USGS","07139000",1922-08-04,0,"A",1922-08-04
"46","USGS","07139000",1922-08-05,0,"A",1922-08-05
"47","USGS","07139000",1922-08-06,0,"A",1922-08-06
"48","USGS","07139000",1922-08-07,11,"A",1922-08-07
"49","USGS","07139000",1922-08-08,0,"A",1922-08-08
"50","USGS","07139000",1922-08-09,5,"A",1922-08-09
"51","USGS","07139000",1922-08-10,0,"A",1922-08-10
"52","USGS","07139000",1922-08-11,0,"A",1922-08-11
"53","USGS","07139000",1922-08-12,0,"A",1922-08-12
"54","USGS","07139000",1922-08-13,0,"A",1922-08-13
"55","USGS","07139000",1922-08-14,0,"A",1922-08-14
"56","USGS","07139000",1922-08-15,0,"A",1922-08-15
"57","USGS","07139000",1922-08-16,0,"A",1922-08-16
"58","USGS","07139000",1922-08-17,0,"A",1922-08-17
"59","USGS","07139000",1922-08-18,0,"A",1922-08-18
"60","USGS","07139000",1922-08-19,0,"A",1922-08-19
"61","USGS","07139000",1922-08-20,0,"A",1922-08-20
"62","USGS","07139000",1922-08-21,0,"A",1922-08-21
"63","USGS","07139000",1922-08-22,0,"A",1922-08-22
"64","USGS","07139000",1922-08-23,0,"A",1922-08-23
"65","USGS","07139000",1922-08-24,0,"A",1922-08-24
"66","USGS","07139000",1922-08-25,0,"A",1922-08-25
"67","USGS","07139000",1922-08-26,0,"A",1922-08-26
"68","USGS","07139000",1922-08-27,0,"A",1922-08-27
"69","USGS","07139000",1922-08-28,0,"A",1922-08-28
"70","USGS","07139000",1922-08-29,0,"A",1922-08-29
"71","USGS","07139000",1922-08-30,0,"A",1922-08-30
"72","USGS","07139000",1922-08-31,0,"A",1922-08-31
"73","USGS","07139000",1922-09-01,0,"A",1922-09-01
"74","USGS","07139000",1922-09-02,0,"A",1922-09-02
"75","USGS","07139000",1922-09-03,0,"A",1922-09-03
"76","USGS","07139000",1922-09-04,0,"A",1922-09-04
"77","USGS","07139000",1922-09-05,0,"A",1922-09-05
"78","USGS","07139000",1922-09-06,0,"A",1922-09-06
"79","USGS","07139000",1922-09-07,0,"A",1922-09-07
"80","USGS","07139000",1922-09-08,0,"A",1922-09-08
"81","USGS","07139000",1922-09-09,0,"A",1922-09-09
"82","USGS","07139000",1922-09-10,0,"A",1922-09-10
"83","USGS","07139000",1922-09-11,0,"A",1922-09-11
"84","USGS","07139000",1922-09-12,0,"A",1922-09-12
"85","USGS","07139000",1922-09-13,0,"A",1922-09-13
"86","USGS","07139000",1922-09-14,0,"A",1922-09-14
"87","USGS","07139000",1922-09-15,0,"A",1922-09-15
"88","USGS","07139000",1922-09-16,0,"A",1922-09-16
"89","USGS","07139000",1922-09-17,0,"A",1922-09-17
"90","USGS","07139000",1922-09-18,0,"A",1922-09-18
"91","USGS","07139000",1922-09-19,0,"A",1922-09-19
"92","USGS","07139000",1922-09-20,0,"A",1922-09-20
"93","USGS","07139000",1922-09-21,0,"A",1922-09-21
"94","USGS","07139000",1922-09-22,0,"A",1922-09-22
"95","USGS","07139000",1922-09-23,0,"A",1922-09-23
"96","USGS","07139000",1922-09-24,0,"A",1922-09-24
"97","USGS","07139000",1922-09-25,0,"A",1922-09-25
"98","USGS","07139000",1922-09-26,0,"A",1922-09-26
"99","USGS","07139000",1922-09-27,0,"A",1922-09-27
"100","USGS","07139000",1922-09-28,0,"A",1922-09-28
"101","USGS","07139000",1922-09-29,0,"A",1922-09-29
"102","USGS","07139000",1922-09-30,0,"A",1922-09-30
"103","USGS","07139000",1922-10-01,0,"A",1922-10-01
"104","USGS","07139000",1922-10-02,0,"A",1922-10-02
"105","USGS","07139000",1922-10-03,0,"A",1922-10-03
"106","USGS","07139000",1922-10-04,0,"A",1922-10-04
"107","USGS","07139000",1922-10-05,0,"A",1922-10-05
"108","USGS","07139000",1922-10-06,0,"A",1922-10-06
"109","USGS","07139000",1922-10-07,0,"A",1922-10-07
"110","USGS","07139000",1922-10-08,0,"A",1922-10-08
"111","USGS","07139000",1922-10-09,0,"A",1922-10-09
