"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","asdate"
"1","USGS","07138000",1902-08-21,105,"A",1902-08-21
"2","USGS","07138000",1902-08-22,105,"A",1902-08-22
"3","USGS","07138000",1902-08-23,80,"A",1902-08-23
"4","USGS","07138000",1902-08-24,80,"A",1902-08-24
"5","USGS","07138000",1902-08-25,60,"A",1902-08-25
"6","USGS","07138000",1902-08-26,105,"A",1902-08-26
"7","USGS","07138000",1902-08-27,930,"A",1902-08-27
"8","USGS","07138000",1902-08-28,1830,"A",1902-08-28
"9","USGS","07138000",1902-08-29,1370,"A",1902-08-29
"10","USGS","07138000",1902-08-30,880,"A",1902-08-30
"11","USGS","07138000",1902-08-31,730,"A",1902-08-31
"12","USGS","07138000",1902-09-01,590,"A",1902-09-01
"13","USGS","07138000",1902-09-02,590,"A",1902-09-02
"14","USGS","07138000",1902-09-03,545,"A",1902-09-03
"15","USGS","07138000",1902-09-04,455,"A",1902-09-04
"16","USGS","07138000",1902-09-05,410,"A",1902-09-05
"17","USGS","07138000",1902-09-06,410,"A",1902-09-06
"18","USGS","07138000",1902-09-07,370,"A",1902-09-07
"19","USGS","07138000",1902-09-08,370,"A",1902-09-08
"20","USGS","07138000",1902-09-09,330,"A",1902-09-09
"21","USGS","07138000",1902-09-10,290,"A",1902-09-10
"22","USGS","07138000",1902-09-11,250,"A",1902-09-11
"23","USGS","07138000",1902-09-12,220,"A",1902-09-12
"24","USGS","07138000",1902-09-13,160,"A",1902-09-13
"25","USGS","07138000",1902-09-14,105,"A",1902-09-14
"26","USGS","07138000",1902-09-15,70,"A",1902-09-15
"27","USGS","07138000",1902-09-16,70,"A",1902-09-16
"28","USGS","07138000",1902-09-17,70,"A",1902-09-17
"29","USGS","07138000",1902-09-18,60,"A",1902-09-18
"30","USGS","07138000",1902-09-19,60,"A",1902-09-19
"31","USGS","07138000",1902-09-20,60,"A",1902-09-20
"32","USGS","07138000",1902-09-21,60,"A",1902-09-21
"33","USGS","07138000",1902-09-22,50,"A",1902-09-22
"34","USGS","07138000",1902-09-23,50,"A",1902-09-23
