"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","asdate"
"1","USGS","07143330",1959-10-01,3050,"A",1959-10-01
"2","USGS","07143330",1959-10-02,2640,"A",1959-10-02
"3","USGS","07143330",1959-10-03,2280,"A",1959-10-03
"4","USGS","07143330",1959-10-04,2380,"A",1959-10-04
"5","USGS","07143330",1959-10-05,2700,"A",1959-10-05
"6","USGS","07143330",1959-10-06,3560,"A",1959-10-06
"7","USGS","07143330",1959-10-07,4100,"A",1959-10-07
"8","USGS","07143330",1959-10-08,3840,"A",1959-10-08
"9","USGS","07143330",1959-10-09,3520,"A",1959-10-09
"10","USGS","07143330",1959-10-10,2940,"A",1959-10-10
"11","USGS","07143330",1959-10-11,2210,"A",1959-10-11
"12","USGS","07143330",1959-10-12,2370,"A",1959-10-12
"13","USGS","07143330",1959-10-13,2190,"A",1959-10-13
"14","USGS","07143330",1959-10-14,1710,"A",1959-10-14
"15","USGS","07143330",1959-10-15,1480,"A",1959-10-15
"16","USGS","07143330",1959-10-16,1320,"A",1959-10-16
"17","USGS","07143330",1959-10-17,1190,"A",1959-10-17
"18","USGS","07143330",1959-10-18,1070,"A",1959-10-18
"19","USGS","07143330",1959-10-19,1000,"A",1959-10-19
"20","USGS","07143330",1959-10-20,940,"A",1959-10-20
"21","USGS","07143330",1959-10-21,900,"A",1959-10-21
"22","USGS","07143330",1959-10-22,850,"A",1959-10-22
"23","USGS","07143330",1959-10-23,850,"A",1959-10-23
"24","USGS","07143330",1959-10-24,780,"A",1959-10-24
"25","USGS","07143330",1959-10-25,713,"A",1959-10-25
"26","USGS","07143330",1959-10-26,713,"A",1959-10-26
"27","USGS","07143330",1959-10-27,677,"A",1959-10-27
"28","USGS","07143330",1959-10-28,650,"A",1959-10-28
"29","USGS","07143330",1959-10-29,659,"A",1959-10-29
"30","USGS","07143330",1959-10-30,760,"A",1959-10-30
"31","USGS","07143330",1959-10-31,740,"A",1959-10-31
"32","USGS","07143330",1959-11-01,704,"A",1959-11-01
"33","USGS","07143330",1959-11-02,686,"A",1959-11-02
"34","USGS","07143330",1959-11-03,677,"A",1959-11-03
"35","USGS","07143330",1959-11-04,677,"A",1959-11-04
"36","USGS","07143330",1959-11-05,677,"A",1959-11-05
"37","USGS","07143330",1959-11-06,596,"A",1959-11-06
"38","USGS","07143330",1959-11-07,578,"A",1959-11-07
"39","USGS","07143330",1959-11-08,569,"A",1959-11-08
"40","USGS","07143330",1959-11-09,569,"A",1959-11-09
"41","USGS","07143330",1959-11-10,596,"A",1959-11-10
"42","USGS","07143330",1959-11-11,605,"A",1959-11-11
"43","USGS","07143330",1959-11-12,578,"A",1959-11-12
"44","USGS","07143330",1959-11-13,587,"A",1959-11-13
"45","USGS","07143330",1959-11-14,528,"A",1959-11-14
"46","USGS","07143330",1959-11-15,496,"A",1959-11-15
"47","USGS","07143330",1959-11-16,465,"A",1959-11-16
"48","USGS","07143330",1959-11-17,430,"A",1959-11-17
"49","USGS","07143330",1959-11-18,460,"A",1959-11-18
"50","USGS","07143330",1959-11-19,480,"A",1959-11-19
"51","USGS","07143330",1959-11-20,488,"A",1959-11-20
"52","USGS","07143330",1959-11-21,504,"A",1959-11-21
"53","USGS","07143330",1959-11-22,504,"A",1959-11-22
"54","USGS","07143330",1959-11-23,512,"A",1959-11-23
"55","USGS","07143330",1959-11-24,520,"A",1959-11-24
"56","USGS","07143330",1959-11-25,528,"A",1959-11-25
"57","USGS","07143330",1959-11-26,536,"A",1959-11-26
"58","USGS","07143330",1959-11-27,520,"A",1959-11-27
"59","USGS","07143330",1959-11-28,500,"A",1959-11-28
"60","USGS","07143330",1959-11-29,480,"A",1959-11-29
"61","USGS","07143330",1959-11-30,480,"A",1959-11-30
"62","USGS","07143330",1959-12-01,473,"A",1959-12-01
"63","USGS","07143330",1959-12-02,466,"A",1959-12-02
"64","USGS","07143330",1959-12-03,473,"A",1959-12-03
"65","USGS","07143330",1959-12-04,520,"A",1959-12-04
"66","USGS","07143330",1959-12-05,520,"A",1959-12-05
"67","USGS","07143330",1959-12-06,496,"A",1959-12-06
"68","USGS","07143330",1959-12-07,504,"A",1959-12-07
"69","USGS","07143330",1959-12-08,496,"A",1959-12-08
"70","USGS","07143330",1959-12-09,488,"A",1959-12-09
"71","USGS","07143330",1959-12-10,459,"A",1959-12-10
"72","USGS","07143330",1959-12-11,452,"A",1959-12-11
"73","USGS","07143330",1959-12-12,404,"A",1959-12-12
"74","USGS","07143330",1959-12-13,417,"A",1959-12-13
"75","USGS","07143330",1959-12-14,438,"A",1959-12-14
"76","USGS","07143330",1959-12-15,445,"A",1959-12-15
"77","USGS","07143330",1959-12-16,459,"A",1959-12-16
"78","USGS","07143330",1959-12-17,445,"A",1959-12-17
"79","USGS","07143330",1959-12-18,452,"A",1959-12-18
"80","USGS","07143330",1959-12-19,431,"A",1959-12-19
"81","USGS","07143330",1959-12-20,438,"A",1959-12-20
"82","USGS","07143330",1959-12-21,438,"A",1959-12-21
"83","USGS","07143330",1959-12-22,445,"A",1959-12-22
"84","USGS","07143330",1959-12-23,480,"A",1959-12-23
"85","USGS","07143330",1959-12-24,459,"A",1959-12-24
"86","USGS","07143330",1959-12-25,466,"A",1959-12-25
"87","USGS","07143330",1959-12-26,480,"A",1959-12-26
"88","USGS","07143330",1959-12-27,569,"A",1959-12-27
"89","USGS","07143330",1959-12-28,560,"A",1959-12-28
"90","USGS","07143330",1959-12-29,536,"A",1959-12-29
"91","USGS","07143330",1959-12-30,545,"A",1959-12-30
"92","USGS","07143330",1959-12-31,555,"A",1959-12-31
"93","USGS","07143330",1960-01-01,565,"A",1960-01-01
"94","USGS","07143330",1960-01-02,550,"A",1960-01-02
"95","USGS","07143330",1960-01-03,500,"A",1960-01-03
"96","USGS","07143330",1960-01-04,450,"A",1960-01-04
"97","USGS","07143330",1960-01-05,470,"A",1960-01-05
"98","USGS","07143330",1960-01-06,475,"A",1960-01-06
"99","USGS","07143330",1960-01-07,490,"A",1960-01-07
"100","USGS","07143330",1960-01-08,470,"A",1960-01-08
"101","USGS","07143330",1960-01-09,438,"A",1960-01-09
"102","USGS","07143330",1960-01-10,496,"A",1960-01-10
"103","USGS","07143330",1960-01-11,504,"A",1960-01-11
"104","USGS","07143330",1960-01-12,528,"A",1960-01-12
"105","USGS","07143330",1960-01-13,560,"A",1960-01-13
"106","USGS","07143330",1960-01-14,704,"A",1960-01-14
"107","USGS","07143330",1960-01-15,704,"A",1960-01-15
"108","USGS","07143330",1960-01-16,695,"A",1960-01-16
"109","USGS","07143330",1960-01-17,665,"A",1960-01-17
"110","USGS","07143330",1960-01-18,430,"A",1960-01-18
"111","USGS","07143330",1960-01-19,260,"A",1960-01-19
"112","USGS","07143330",1960-01-20,270,"A",1960-01-20
"113","USGS","07143330",1960-01-21,325,"A",1960-01-21
"114","USGS","07143330",1960-01-22,350,"A",1960-01-22
"115","USGS","07143330",1960-01-23,410,"A",1960-01-23
"116","USGS","07143330",1960-01-24,380,"A",1960-01-24
"117","USGS","07143330",1960-01-25,450,"A",1960-01-25
"118","USGS","07143330",1960-01-26,475,"A",1960-01-26
"119","USGS","07143330",1960-01-27,512,"A",1960-01-27
"120","USGS","07143330",1960-01-28,544,"A",1960-01-28
"121","USGS","07143330",1960-01-29,536,"A",1960-01-29
"122","USGS","07143330",1960-01-30,587,"A",1960-01-30
"123","USGS","07143330",1960-01-31,760,"A",1960-01-31
"124","USGS","07143330",1960-02-01,750,"A",1960-02-01
"125","USGS","07143330",1960-02-02,830,"A",1960-02-02
"126","USGS","07143330",1960-02-03,1000,"A",1960-02-03
"127","USGS","07143330",1960-02-04,1130,"A",1960-02-04
"128","USGS","07143330",1960-02-05,1270,"A",1960-02-05
"129","USGS","07143330",1960-02-06,1640,"A",1960-02-06
"130","USGS","07143330",1960-02-07,1640,"A",1960-02-07
"131","USGS","07143330",1960-02-08,1590,"A",1960-02-08
"132","USGS","07143330",1960-02-09,1640,"A",1960-02-09
"133","USGS","07143330",1960-02-10,1610,"A",1960-02-10
"134","USGS","07143330",1960-02-11,1210,"A",1960-02-11
"135","USGS","07143330",1960-02-12,1090,"A",1960-02-12
"136","USGS","07143330",1960-02-13,1010,"A",1960-02-13
"137","USGS","07143330",1960-02-14,990,"A",1960-02-14
"138","USGS","07143330",1960-02-15,940,"A",1960-02-15
"139","USGS","07143330",1960-02-16,940,"A",1960-02-16
"140","USGS","07143330",1960-02-17,890,"A",1960-02-17
"141","USGS","07143330",1960-02-18,890,"A",1960-02-18
"142","USGS","07143330",1960-02-19,860,"A",1960-02-19
