"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","asdate"
"1","USGS","06911900",1960-03-01,18,"A",1960-03-01
"2","USGS","06911900",1960-03-02,18,"A",1960-03-02
"3","USGS","06911900",1960-03-03,18,"A",1960-03-03
"4","USGS","06911900",1960-03-04,18,"A",1960-03-04
"5","USGS","06911900",1960-03-05,17,"A",1960-03-05
"6","USGS","06911900",1960-03-06,16,"A",1960-03-06
"7","USGS","06911900",1960-03-07,17,"A",1960-03-07
"8","USGS","06911900",1960-03-08,20,"A",1960-03-08
"9","USGS","06911900",1960-03-09,25,"A",1960-03-09
"10","USGS","06911900",1960-03-10,30,"A",1960-03-10
"11","USGS","06911900",1960-03-11,32,"A",1960-03-11
"12","USGS","06911900",1960-03-12,34,"A",1960-03-12
"13","USGS","06911900",1960-03-13,36,"A",1960-03-13
"14","USGS","06911900",1960-03-14,40,"A",1960-03-14
"15","USGS","06911900",1960-03-15,45,"A",1960-03-15
"16","USGS","06911900",1960-03-16,45,"A",1960-03-16
"17","USGS","06911900",1960-03-17,45,"A",1960-03-17
"18","USGS","06911900",1960-03-18,50,"A",1960-03-18
"19","USGS","06911900",1960-03-19,70,"A",1960-03-19
"20","USGS","06911900",1960-03-20,100,"A",1960-03-20
"21","USGS","06911900",1960-03-21,140,"A",1960-03-21
"22","USGS","06911900",1960-03-22,200,"A",1960-03-22
"23","USGS","06911900",1960-03-23,350,"A",1960-03-23
"24","USGS","06911900",1960-03-24,500,"A",1960-03-24
"25","USGS","06911900",1960-03-25,697,"A",1960-03-25
"26","USGS","06911900",1960-03-26,1520,"A",1960-03-26
"27","USGS","06911900",1960-03-27,3140,"A",1960-03-27
"28","USGS","06911900",1960-03-28,616,"A",1960-03-28
"29","USGS","06911900",1960-03-29,198,"A",1960-03-29
"30","USGS","06911900",1960-03-30,354,"A",1960-03-30
"31","USGS","06911900",1960-03-31,141,"A",1960-03-31
"32","USGS","06911900",1960-04-01,278,"A",1960-04-01
"33","USGS","06911900",1960-04-02,138,"A",1960-04-02
"34","USGS","06911900",1960-04-03,84,"A",1960-04-03
"35","USGS","06911900",1960-04-04,69,"A",1960-04-04
"36","USGS","06911900",1960-04-05,58,"A",1960-04-05
"37","USGS","06911900",1960-04-06,56,"A",1960-04-06
"38","USGS","06911900",1960-04-07,48,"A",1960-04-07
