"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","asdate"
"1","USGS","07145700",1969-04-01,20,"A",1969-04-01
"2","USGS","07145700",1969-04-02,20,"A",1969-04-02
"3","USGS","07145700",1969-04-03,19,"A",1969-04-03
"4","USGS","07145700",1969-04-04,18,"A",1969-04-04
"5","USGS","07145700",1969-04-05,16,"A",1969-04-05
"6","USGS","07145700",1969-04-06,15,"A",1969-04-06
"7","USGS","07145700",1969-04-07,15,"A",1969-04-07
"8","USGS","07145700",1969-04-08,14,"A",1969-04-08
"9","USGS","07145700",1969-04-09,14,"A",1969-04-09
"10","USGS","07145700",1969-04-10,13,"A",1969-04-10
"11","USGS","07145700",1969-04-11,13,"A",1969-04-11
"12","USGS","07145700",1969-04-12,12,"A",1969-04-12
"13","USGS","07145700",1969-04-13,13,"A",1969-04-13
"14","USGS","07145700",1969-04-14,12,"A",1969-04-14
"15","USGS","07145700",1969-04-15,12,"A",1969-04-15
"16","USGS","07145700",1969-04-16,12,"A",1969-04-16
"17","USGS","07145700",1969-04-17,37,"A",1969-04-17
"18","USGS","07145700",1969-04-18,285,"A",1969-04-18
"19","USGS","07145700",1969-04-19,95,"A",1969-04-19
"20","USGS","07145700",1969-04-20,29,"A",1969-04-20
"21","USGS","07145700",1969-04-21,19,"A",1969-04-21
"22","USGS","07145700",1969-04-22,15,"A",1969-04-22
"23","USGS","07145700",1969-04-23,13,"A",1969-04-23
"24","USGS","07145700",1969-04-24,12,"A",1969-04-24
"25","USGS","07145700",1969-04-25,11,"A",1969-04-25
"26","USGS","07145700",1969-04-26,666,"A",1969-04-26
"27","USGS","07145700",1969-04-27,2290,"A",1969-04-27
"28","USGS","07145700",1969-04-28,392,"A",1969-04-28
"29","USGS","07145700",1969-04-29,65,"A",1969-04-29
"30","USGS","07145700",1969-04-30,39,"A",1969-04-30
"31","USGS","07145700",1969-05-01,28,"A",1969-05-01
"32","USGS","07145700",1969-05-02,23,"A",1969-05-02
"33","USGS","07145700",1969-05-03,20,"A",1969-05-03
"34","USGS","07145700",1969-05-04,244,"A",1969-05-04
"35","USGS","07145700",1969-05-05,110,"A",1969-05-05
"36","USGS","07145700",1969-05-06,29,"A",1969-05-06
"37","USGS","07145700",1969-05-07,48,"A",1969-05-07
"38","USGS","07145700",1969-05-08,1480,"A",1969-05-08
"39","USGS","07145700",1969-05-09,1280,"A",1969-05-09
"40","USGS","07145700",1969-05-10,89,"A",1969-05-10
"41","USGS","07145700",1969-05-11,41,"A",1969-05-11
"42","USGS","07145700",1969-05-12,30,"A",1969-05-12
"43","USGS","07145700",1969-05-13,186,"A",1969-05-13
"44","USGS","07145700",1969-05-14,116,"A",1969-05-14
"45","USGS","07145700",1969-05-15,61,"A",1969-05-15
"46","USGS","07145700",1969-05-16,916,"A",1969-05-16
"47","USGS","07145700",1969-05-17,763,"A",1969-05-17
"48","USGS","07145700",1969-05-18,103,"A",1969-05-18
"49","USGS","07145700",1969-05-19,40,"A",1969-05-19
"50","USGS","07145700",1969-05-20,32,"A",1969-05-20
"51","USGS","07145700",1969-05-21,27,"A",1969-05-21
"52","USGS","07145700",1969-05-22,23,"A",1969-05-22
"53","USGS","07145700",1969-05-23,22,"A",1969-05-23
"54","USGS","07145700",1969-05-24,22,"A",1969-05-24
"55","USGS","07145700",1969-05-25,20,"A",1969-05-25
"56","USGS","07145700",1969-05-26,19,"A",1969-05-26
"57","USGS","07145700",1969-05-27,18,"A",1969-05-27
"58","USGS","07145700",1969-05-28,16,"A",1969-05-28
"59","USGS","07145700",1969-05-29,15,"A",1969-05-29
"60","USGS","07145700",1969-05-30,701,"A",1969-05-30
"61","USGS","07145700",1969-05-31,833,"A",1969-05-31
"62","USGS","07145700",1969-06-01,2290,"A",1969-06-01
"63","USGS","07145700",1969-06-02,2160,"A",1969-06-02
"64","USGS","07145700",1969-06-03,120,"A",1969-06-03
"65","USGS","07145700",1969-06-04,72,"A",1969-06-04
"66","USGS","07145700",1969-06-05,50,"A",1969-06-05
"67","USGS","07145700",1969-06-06,32,"A",1969-06-06
"68","USGS","07145700",1969-06-07,25,"A",1969-06-07
"69","USGS","07145700",1969-06-08,21,"A",1969-06-08
"70","USGS","07145700",1969-06-09,21,"A",1969-06-09
"71","USGS","07145700",1969-06-10,24,"A",1969-06-10
"72","USGS","07145700",1969-06-11,23,"A",1969-06-11
"73","USGS","07145700",1969-06-12,129,"A",1969-06-12
"74","USGS","07145700",1969-06-13,32,"A",1969-06-13
"75","USGS","07145700",1969-06-14,188,"A",1969-06-14
"76","USGS","07145700",1969-06-15,234,"A",1969-06-15
"77","USGS","07145700",1969-06-16,54,"A",1969-06-16
"78","USGS","07145700",1969-06-17,99,"A",1969-06-17
