"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","asdate"
"1","USGS","07139500",1902-10-01,40,"A",1902-10-01
"2","USGS","07139500",1902-10-02,40,"A",1902-10-02
"3","USGS","07139500",1902-10-03,40,"A",1902-10-03
"4","USGS","07139500",1902-10-04,40,"A",1902-10-04
"5","USGS","07139500",1902-10-05,40,"A",1902-10-05
"6","USGS","07139500",1902-10-06,40,"A",1902-10-06
"7","USGS","07139500",1902-10-07,40,"A",1902-10-07
"8","USGS","07139500",1902-10-08,40,"A",1902-10-08
"9","USGS","07139500",1902-10-09,40,"A",1902-10-09
"10","USGS","07139500",1902-10-10,40,"A",1902-10-10
"11","USGS","07139500",1902-10-11,40,"A",1902-10-11
"12","USGS","07139500",1902-10-12,40,"A",1902-10-12
"13","USGS","07139500",1902-10-13,40,"A",1902-10-13
"14","USGS","07139500",1902-10-14,40,"A",1902-10-14
"15","USGS","07139500",1902-10-15,40,"A",1902-10-15
"16","USGS","07139500",1902-10-16,40,"A",1902-10-16
"17","USGS","07139500",1902-10-17,40,"A",1902-10-17
"18","USGS","07139500",1902-10-18,40,"A",1902-10-18
"19","USGS","07139500",1902-10-19,40,"A",1902-10-19
"20","USGS","07139500",1902-10-20,40,"A",1902-10-20
"21","USGS","07139500",1902-10-21,40,"A",1902-10-21
"22","USGS","07139500",1902-10-22,40,"A",1902-10-22
"23","USGS","07139500",1902-10-23,40,"A",1902-10-23
"24","USGS","07139500",1902-10-24,40,"A",1902-10-24
"25","USGS","07139500",1902-10-25,40,"A",1902-10-25
"26","USGS","07139500",1902-10-26,40,"A",1902-10-26
"27","USGS","07139500",1902-10-27,40,"A",1902-10-27
"28","USGS","07139500",1902-10-28,40,"A",1902-10-28
"29","USGS","07139500",1902-10-29,40,"A",1902-10-29
"30","USGS","07139500",1902-10-30,40,"A",1902-10-30
"31","USGS","07139500",1902-10-31,40,"A",1902-10-31
"32","USGS","07139500",1902-11-01,30,"A",1902-11-01
"33","USGS","07139500",1902-11-02,30,"A",1902-11-02
"34","USGS","07139500",1902-11-03,30,"A",1902-11-03
"35","USGS","07139500",1902-11-04,30,"A",1902-11-04
"36","USGS","07139500",1902-11-05,30,"A",1902-11-05
"37","USGS","07139500",1902-11-06,30,"A",1902-11-06
"38","USGS","07139500",1902-11-07,30,"A",1902-11-07
"39","USGS","07139500",1902-11-08,30,"A",1902-11-08
"40","USGS","07139500",1902-11-09,30,"A",1902-11-09
"41","USGS","07139500",1902-11-10,30,"A",1902-11-10
"42","USGS","07139500",1902-11-11,30,"A",1902-11-11
"43","USGS","07139500",1902-11-12,30,"A",1902-11-12
"44","USGS","07139500",1902-11-13,30,"A",1902-11-13
"45","USGS","07139500",1902-11-14,30,"A",1902-11-14
"46","USGS","07139500",1902-11-15,30,"A",1902-11-15
"47","USGS","07139500",1902-11-16,30,"A",1902-11-16
"48","USGS","07139500",1902-11-17,30,"A",1902-11-17
"49","USGS","07139500",1902-11-18,30,"A",1902-11-18
"50","USGS","07139500",1902-11-19,30,"A",1902-11-19
"51","USGS","07139500",1902-11-20,30,"A",1902-11-20
"52","USGS","07139500",1902-11-21,30,"A",1902-11-21
"53","USGS","07139500",1902-11-22,30,"A",1902-11-22
"54","USGS","07139500",1902-11-23,30,"A",1902-11-23
"55","USGS","07139500",1902-11-24,30,"A",1902-11-24
"56","USGS","07139500",1902-11-25,30,"A",1902-11-25
"57","USGS","07139500",1902-11-26,30,"A",1902-11-26
"58","USGS","07139500",1902-11-27,30,"A",1902-11-27
"59","USGS","07139500",1902-11-28,30,"A",1902-11-28
"60","USGS","07139500",1902-11-29,30,"A",1902-11-29
"61","USGS","07139500",1902-11-30,30,"A",1902-11-30
"62","USGS","07139500",1902-12-01,30,"A",1902-12-01
"63","USGS","07139500",1902-12-02,30,"A",1902-12-02
"64","USGS","07139500",1902-12-03,30,"A",1902-12-03
"65","USGS","07139500",1902-12-04,30,"A",1902-12-04
"66","USGS","07139500",1902-12-05,30,"A",1902-12-05
"67","USGS","07139500",1902-12-06,30,"A",1902-12-06
"68","USGS","07139500",1902-12-07,30,"A",1902-12-07
"69","USGS","07139500",1902-12-08,30,"A",1902-12-08
"70","USGS","07139500",1902-12-09,30,"A",1902-12-09
"71","USGS","07139500",1902-12-10,30,"A",1902-12-10
"72","USGS","07139500",1902-12-11,30,"A",1902-12-11
"73","USGS","07139500",1902-12-12,30,"A",1902-12-12
"74","USGS","07139500",1902-12-13,30,"A",1902-12-13
"75","USGS","07139500",1902-12-14,30,"A",1902-12-14
"76","USGS","07139500",1902-12-15,30,"A",1902-12-15
"77","USGS","07139500",1902-12-16,30,"A",1902-12-16
"78","USGS","07139500",1902-12-17,30,"A",1902-12-17
"79","USGS","07139500",1902-12-18,30,"A",1902-12-18
"80","USGS","07139500",1902-12-19,30,"A",1902-12-19
"81","USGS","07139500",1902-12-20,30,"A",1902-12-20
"82","USGS","07139500",1902-12-21,30,"A",1902-12-21
"83","USGS","07139500",1902-12-22,30,"A",1902-12-22
"84","USGS","07139500",1902-12-23,30,"A",1902-12-23
"85","USGS","07139500",1902-12-24,30,"A",1902-12-24
"86","USGS","07139500",1902-12-25,30,"A",1902-12-25
"87","USGS","07139500",1902-12-26,30,"A",1902-12-26
"88","USGS","07139500",1902-12-27,30,"A",1902-12-27
"89","USGS","07139500",1902-12-28,30,"A",1902-12-28
"90","USGS","07139500",1902-12-29,30,"A",1902-12-29
"91","USGS","07139500",1902-12-30,30,"A",1902-12-30
"92","USGS","07139500",1902-12-31,30,"A",1902-12-31
"93","USGS","07139500",1903-01-01,60,"A",1903-01-01
"94","USGS","07139500",1903-01-02,60,"A",1903-01-02
"95","USGS","07139500",1903-01-03,60,"A",1903-01-03
"96","USGS","07139500",1903-01-04,60,"A",1903-01-04
"97","USGS","07139500",1903-01-05,60,"A",1903-01-05
"98","USGS","07139500",1903-01-06,60,"A",1903-01-06
"99","USGS","07139500",1903-01-07,60,"A",1903-01-07
"100","USGS","07139500",1903-01-08,60,"A",1903-01-08
"101","USGS","07139500",1903-01-09,60,"A",1903-01-09
"102","USGS","07139500",1903-01-10,60,"A",1903-01-10
"103","USGS","07139500",1903-01-11,60,"A",1903-01-11
"104","USGS","07139500",1903-01-12,60,"A",1903-01-12
"105","USGS","07139500",1903-01-13,60,"A",1903-01-13
"106","USGS","07139500",1903-01-14,60,"A",1903-01-14
"107","USGS","07139500",1903-01-15,60,"A",1903-01-15
"108","USGS","07139500",1903-01-16,60,"A",1903-01-16
"109","USGS","07139500",1903-01-17,60,"A",1903-01-17
"110","USGS","07139500",1903-01-18,60,"A",1903-01-18
"111","USGS","07139500",1903-01-19,60,"A",1903-01-19
"112","USGS","07139500",1903-01-20,60,"A",1903-01-20
"113","USGS","07139500",1903-01-21,60,"A",1903-01-21
"114","USGS","07139500",1903-01-22,60,"A",1903-01-22
"115","USGS","07139500",1903-01-23,60,"A",1903-01-23
"116","USGS","07139500",1903-01-24,60,"A",1903-01-24
"117","USGS","07139500",1903-01-25,60,"A",1903-01-25
"118","USGS","07139500",1903-01-26,60,"A",1903-01-26
"119","USGS","07139500",1903-01-27,60,"A",1903-01-27
"120","USGS","07139500",1903-01-28,60,"A",1903-01-28
"121","USGS","07139500",1903-01-29,60,"A",1903-01-29
"122","USGS","07139500",1903-01-30,60,"A",1903-01-30
"123","USGS","07139500",1903-01-31,60,"A",1903-01-31
"124","USGS","07139500",1903-02-01,20,"A",1903-02-01
"125","USGS","07139500",1903-02-02,20,"A",1903-02-02
"126","USGS","07139500",1903-02-03,20,"A",1903-02-03
"127","USGS","07139500",1903-02-04,20,"A",1903-02-04
"128","USGS","07139500",1903-02-05,20,"A",1903-02-05
"129","USGS","07139500",1903-02-06,20,"A",1903-02-06
"130","USGS","07139500",1903-02-07,20,"A",1903-02-07
"131","USGS","07139500",1903-02-08,20,"A",1903-02-08
"132","USGS","07139500",1903-02-09,20,"A",1903-02-09
"133","USGS","07139500",1903-02-10,20,"A",1903-02-10
"134","USGS","07139500",1903-02-11,20,"A",1903-02-11
"135","USGS","07139500",1903-02-12,20,"A",1903-02-12
"136","USGS","07139500",1903-02-13,20,"A",1903-02-13
"137","USGS","07139500",1903-02-14,20,"A",1903-02-14
"138","USGS","07139500",1903-02-15,20,"A",1903-02-15
"139","USGS","07139500",1903-02-16,20,"A",1903-02-16
"140","USGS","07139500",1903-02-17,20,"A",1903-02-17
"141","USGS","07139500",1903-02-18,20,"A",1903-02-18
"142","USGS","07139500",1903-02-19,20,"A",1903-02-19
"143","USGS","07139500",1903-02-20,20,"A",1903-02-20
"144","USGS","07139500",1903-02-21,20,"A",1903-02-21
"145","USGS","07139500",1903-02-22,20,"A",1903-02-22
"146","USGS","07139500",1903-02-23,20,"A",1903-02-23
"147","USGS","07139500",1903-02-24,20,"A",1903-02-24
"148","USGS","07139500",1903-02-25,20,"A",1903-02-25
"149","USGS","07139500",1903-02-26,20,"A",1903-02-26
"150","USGS","07139500",1903-02-27,20,"A",1903-02-27
"151","USGS","07139500",1903-02-28,20,"A",1903-02-28
"152","USGS","07139500",1903-03-01,20,"A",1903-03-01
"153","USGS","07139500",1903-03-02,20,"A",1903-03-02
"154","USGS","07139500",1903-03-03,20,"A",1903-03-03
"155","USGS","07139500",1903-03-04,20,"A",1903-03-04
"156","USGS","07139500",1903-03-05,20,"A",1903-03-05
"157","USGS","07139500",1903-03-06,20,"A",1903-03-06
"158","USGS","07139500",1903-03-07,20,"A",1903-03-07
"159","USGS","07139500",1903-03-08,20,"A",1903-03-08
"160","USGS","07139500",1903-03-09,20,"A",1903-03-09
"161","USGS","07139500",1903-03-10,20,"A",1903-03-10
"162","USGS","07139500",1903-03-11,20,"A",1903-03-11
"163","USGS","07139500",1903-03-12,100,"A",1903-03-12
"164","USGS","07139500",1903-03-13,310,"A",1903-03-13
"165","USGS","07139500",1903-03-14,387,"A",1903-03-14
"166","USGS","07139500",1903-03-15,625,"A",1903-03-15
"167","USGS","07139500",1903-03-16,625,"A",1903-03-16
"168","USGS","07139500",1903-03-17,625,"A",1903-03-17
"169","USGS","07139500",1903-03-18,840,"A",1903-03-18
"170","USGS","07139500",1903-03-19,1100,"A",1903-03-19
"171","USGS","07139500",1903-03-20,840,"A",1903-03-20
"172","USGS","07139500",1903-03-21,625,"A",1903-03-21
"173","USGS","07139500",1903-03-22,220,"A",1903-03-22
"174","USGS","07139500",1903-03-23,145,"A",1903-03-23
"175","USGS","07139500",1903-03-24,145,"A",1903-03-24
"176","USGS","07139500",1903-03-25,145,"A",1903-03-25
"177","USGS","07139500",1903-03-26,145,"A",1903-03-26
"178","USGS","07139500",1903-03-27,37,"A",1903-03-27
"179","USGS","07139500",1903-03-28,60,"A",1903-03-28
"180","USGS","07139500",1903-03-29,60,"A",1903-03-29
"181","USGS","07139500",1903-03-30,60,"A",1903-03-30
"182","USGS","07139500",1903-03-31,60,"A",1903-03-31
"183","USGS","07139500",1903-04-01,37,"A",1903-04-01
"184","USGS","07139500",1903-04-02,37,"A",1903-04-02
"185","USGS","07139500",1903-04-03,22,"A",1903-04-03
"186","USGS","07139500",1903-04-04,22,"A",1903-04-04
"187","USGS","07139500",1903-04-05,22,"A",1903-04-05
"188","USGS","07139500",1903-04-06,22,"A",1903-04-06
"189","USGS","07139500",1903-04-07,10,"A",1903-04-07
"190","USGS","07139500",1903-04-08,0,"A",1903-04-08
"191","USGS","07139500",1903-04-09,1,"A",1903-04-09
"192","USGS","07139500",1903-04-10,0,"A",1903-04-10
"193","USGS","07139500",1903-04-11,0,"A",1903-04-11
"194","USGS","07139500",1903-04-12,0,"A",1903-04-12
"195","USGS","07139500",1903-04-13,0,"A",1903-04-13
"196","USGS","07139500",1903-04-14,0,"A",1903-04-14
"197","USGS","07139500",1903-04-15,0,"A",1903-04-15
"198","USGS","07139500",1903-04-16,0,"A",1903-04-16
"199","USGS","07139500",1903-04-17,0,"A",1903-04-17
"200","USGS","07139500",1903-04-18,0,"A",1903-04-18
"201","USGS","07139500",1903-04-19,0,"A",1903-04-19
"202","USGS","07139500",1903-04-20,0,"A",1903-04-20
"203","USGS","07139500",1903-04-21,0,"A",1903-04-21
"204","USGS","07139500",1903-04-22,0,"A",1903-04-22
"205","USGS","07139500",1903-04-23,0,"A",1903-04-23
"206","USGS","07139500",1903-04-24,0,"A",1903-04-24
"207","USGS","07139500",1903-04-25,0,"A",1903-04-25
"208","USGS","07139500",1903-04-26,0,"A",1903-04-26
"209","USGS","07139500",1903-04-27,0,"A",1903-04-27
"210","USGS","07139500",1903-04-28,0,"A",1903-04-28
"211","USGS","07139500",1903-04-29,0,"A",1903-04-29
"212","USGS","07139500",1903-04-30,0,"A",1903-04-30
"213","USGS","07139500",1903-05-01,19,"A",1903-05-01
"214","USGS","07139500",1903-05-02,60,"A",1903-05-02
"215","USGS","07139500",1903-05-03,93,"A",1903-05-03
"216","USGS","07139500",1903-05-04,60,"A",1903-05-04
"217","USGS","07139500",1903-05-05,37,"A",1903-05-05
"218","USGS","07139500",1903-05-06,22,"A",1903-05-06
"219","USGS","07139500",1903-05-07,10,"A",1903-05-07
"220","USGS","07139500",1903-05-08,37,"A",1903-05-08
"221","USGS","07139500",1903-05-09,37,"A",1903-05-09
"222","USGS","07139500",1903-05-10,93,"A",1903-05-10
"223","USGS","07139500",1903-05-11,93,"A",1903-05-11
"224","USGS","07139500",1903-05-12,145,"A",1903-05-12
"225","USGS","07139500",1903-05-13,145,"A",1903-05-13
"226","USGS","07139500",1903-05-14,145,"A",1903-05-14
"227","USGS","07139500",1903-05-15,93,"A",1903-05-15
"228","USGS","07139500",1903-05-16,93,"A",1903-05-16
"229","USGS","07139500",1903-05-17,10,"A",1903-05-17
"230","USGS","07139500",1903-05-18,10,"A",1903-05-18
"231","USGS","07139500",1903-05-19,4,"A",1903-05-19
"232","USGS","07139500",1903-05-20,0,"A",1903-05-20
"233","USGS","07139500",1903-05-21,0,"A",1903-05-21
"234","USGS","07139500",1903-05-22,0,"A",1903-05-22
"235","USGS","07139500",1903-05-23,0,"A",1903-05-23
"236","USGS","07139500",1903-05-24,0,"A",1903-05-24
"237","USGS","07139500",1903-05-25,0,"A",1903-05-25
"238","USGS","07139500",1903-05-26,0,"A",1903-05-26
"239","USGS","07139500",1903-05-27,0,"A",1903-05-27
"240","USGS","07139500",1903-05-28,0,"A",1903-05-28
"241","USGS","07139500",1903-05-29,0,"A",1903-05-29
"242","USGS","07139500",1903-05-30,0,"A",1903-05-30
"243","USGS","07139500",1903-05-31,0,"A",1903-05-31
"244","USGS","07139500",1903-06-01,0,"A",1903-06-01
"245","USGS","07139500",1903-06-02,0,"A",1903-06-02
"246","USGS","07139500",1903-06-03,0,"A",1903-06-03
"247","USGS","07139500",1903-06-04,0,"A",1903-06-04
"248","USGS","07139500",1903-06-05,0,"A",1903-06-05
"249","USGS","07139500",1903-06-06,0,"A",1903-06-06
"250","USGS","07139500",1903-06-07,0,"A",1903-06-07
"251","USGS","07139500",1903-06-08,0,"A",1903-06-08
