"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","asdate"
"1","USGS","07066000",1921-11-01,161,"A",1921-11-01
"2","USGS","07066000",1921-11-02,155,"A",1921-11-02
"3","USGS","07066000",1921-11-03,155,"A",1921-11-03
"4","USGS","07066000",1921-11-04,158,"A",1921-11-04
"5","USGS","07066000",1921-11-05,155,"A",1921-11-05
"6","USGS","07066000",1921-11-06,149,"A",1921-11-06
"7","USGS","07066000",1921-11-07,149,"A",1921-11-07
"8","USGS","07066000",1921-11-08,155,"A",1921-11-08
"9","USGS","07066000",1921-11-09,155,"A",1921-11-09
"10","USGS","07066000",1921-11-10,155,"A",1921-11-10
"11","USGS","07066000",1921-11-11,161,"A",1921-11-11
"12","USGS","07066000",1921-11-12,155,"A",1921-11-12
"13","USGS","07066000",1921-11-13,155,"A",1921-11-13
"14","USGS","07066000",1921-11-14,155,"A",1921-11-14
"15","USGS","07066000",1921-11-15,152,"A",1921-11-15
"16","USGS","07066000",1921-11-16,155,"A",1921-11-16
"17","USGS","07066000",1921-11-17,176,"A",1921-11-17
"18","USGS","07066000",1921-11-18,335,"A",1921-11-18
"19","USGS","07066000",1921-11-19,5940,"A",1921-11-19
"20","USGS","07066000",1921-11-20,1760,"A",1921-11-20
"21","USGS","07066000",1921-11-21,1090,"A",1921-11-21
"22","USGS","07066000",1921-11-22,815,"A",1921-11-22
"23","USGS","07066000",1921-11-23,640,"A",1921-11-23
"24","USGS","07066000",1921-11-24,950,"A",1921-11-24
"25","USGS","07066000",1921-11-25,1860,"A",1921-11-25
"26","USGS","07066000",1921-11-26,1090,"A",1921-11-26
"27","USGS","07066000",1921-11-27,815,"A",1921-11-27
"28","USGS","07066000",1921-11-28,668,"A",1921-11-28
"29","USGS","07066000",1921-11-29,590,"A",1921-11-29
"30","USGS","07066000",1921-11-30,540,"A",1921-11-30
"31","USGS","07066000",1921-12-01,540,"A",1921-12-01
"32","USGS","07066000",1921-12-02,1160,"A",1921-12-02
"33","USGS","07066000",1921-12-03,1160,"A",1921-12-03
"34","USGS","07066000",1921-12-04,1090,"A",1921-12-04
"35","USGS","07066000",1921-12-05,880,"A",1921-12-05
"36","USGS","07066000",1921-12-06,725,"A",1921-12-06
"37","USGS","07066000",1921-12-07,640,"A",1921-12-07
"38","USGS","07066000",1921-12-08,565,"A",1921-12-08
"39","USGS","07066000",1921-12-09,515,"A",1921-12-09
"40","USGS","07066000",1921-12-10,490,"A",1921-12-10
"41","USGS","07066000",1921-12-11,445,"A",1921-12-11
"42","USGS","07066000",1921-12-12,425,"A",1921-12-12
"43","USGS","07066000",1921-12-13,425,"A",1921-12-13
"44","USGS","07066000",1921-12-14,405,"A",1921-12-14
"45","USGS","07066000",1921-12-15,385,"A",1921-12-15
"46","USGS","07066000",1921-12-16,365,"A",1921-12-16
"47","USGS","07066000",1921-12-17,343,"A",1921-12-17
"48","USGS","07066000",1921-12-18,365,"A",1921-12-18
"49","USGS","07066000",1921-12-19,343,"A",1921-12-19
"50","USGS","07066000",1921-12-20,325,"A",1921-12-20
"51","USGS","07066000",1921-12-21,325,"A",1921-12-21
"52","USGS","07066000",1921-12-22,325,"A",1921-12-22
"53","USGS","07066000",1921-12-23,343,"A",1921-12-23
"54","USGS","07066000",1921-12-24,425,"A",1921-12-24
"55","USGS","07066000",1921-12-25,540,"A",1921-12-25
"56","USGS","07066000",1921-12-26,515,"A",1921-12-26
"57","USGS","07066000",1921-12-27,468,"A",1921-12-27
"58","USGS","07066000",1921-12-28,445,"A",1921-12-28
"59","USGS","07066000",1921-12-29,405,"A",1921-12-29
"60","USGS","07066000",1921-12-30,385,"A",1921-12-30
"61","USGS","07066000",1921-12-31,365,"A",1921-12-31
"62","USGS","07066000",1922-01-01,343,"A",1922-01-01
"63","USGS","07066000",1922-01-02,325,"A",1922-01-02
"64","USGS","07066000",1922-01-03,325,"A",1922-01-03
"65","USGS","07066000",1922-01-04,325,"A",1922-01-04
"66","USGS","07066000",1922-01-05,343,"A",1922-01-05
"67","USGS","07066000",1922-01-06,343,"A",1922-01-06
"68","USGS","07066000",1922-01-07,343,"A",1922-01-07
"69","USGS","07066000",1922-01-08,365,"A",1922-01-08
"70","USGS","07066000",1922-01-09,365,"A",1922-01-09
"71","USGS","07066000",1922-01-10,385,"A",1922-01-10
"72","USGS","07066000",1922-01-11,385,"A",1922-01-11
"73","USGS","07066000",1922-01-12,365,"A",1922-01-12
"74","USGS","07066000",1922-01-13,343,"A",1922-01-13
"75","USGS","07066000",1922-01-14,325,"A",1922-01-14
"76","USGS","07066000",1922-01-15,325,"A",1922-01-15
"77","USGS","07066000",1922-01-16,285,"A",1922-01-16
"78","USGS","07066000",1922-01-17,285,"A",1922-01-17
"79","USGS","07066000",1922-01-18,305,"A",1922-01-18
"80","USGS","07066000",1922-01-19,285,"A",1922-01-19
"81","USGS","07066000",1922-01-20,285,"A",1922-01-20
"82","USGS","07066000",1922-01-21,285,"A",1922-01-21
"83","USGS","07066000",1922-01-22,268,"A",1922-01-22
"84","USGS","07066000",1922-01-23,250,"A",1922-01-23
"85","USGS","07066000",1922-01-24,250,"A",1922-01-24
"86","USGS","07066000",1922-01-25,250,"A",1922-01-25
"87","USGS","07066000",1922-01-26,250,"A",1922-01-26
"88","USGS","07066000",1922-01-27,250,"A",1922-01-27
"89","USGS","07066000",1922-01-28,250,"A",1922-01-28
"90","USGS","07066000",1922-01-29,250,"A",1922-01-29
"91","USGS","07066000",1922-01-30,250,"A",1922-01-30
"92","USGS","07066000",1922-01-31,250,"A",1922-01-31
"93","USGS","07066000",1922-02-01,468,"A",1922-02-01
"94","USGS","07066000",1922-02-02,880,"A",1922-02-02
"95","USGS","07066000",1922-02-03,725,"A",1922-02-03
"96","USGS","07066000",1922-02-04,615,"A",1922-02-04
"97","USGS","07066000",1922-02-05,540,"A",1922-02-05
"98","USGS","07066000",1922-02-06,490,"A",1922-02-06
"99","USGS","07066000",1922-02-07,425,"A",1922-02-07
"100","USGS","07066000",1922-02-08,385,"A",1922-02-08
"101","USGS","07066000",1922-02-09,365,"A",1922-02-09
"102","USGS","07066000",1922-02-10,365,"A",1922-02-10
"103","USGS","07066000",1922-02-11,365,"A",1922-02-11
"104","USGS","07066000",1922-02-12,343,"A",1922-02-12
"105","USGS","07066000",1922-02-13,325,"A",1922-02-13
"106","USGS","07066000",1922-02-14,305,"A",1922-02-14
"107","USGS","07066000",1922-02-15,285,"A",1922-02-15
"108","USGS","07066000",1922-02-16,285,"A",1922-02-16
"109","USGS","07066000",1922-02-17,285,"A",1922-02-17
"110","USGS","07066000",1922-02-18,285,"A",1922-02-18
"111","USGS","07066000",1922-02-19,285,"A",1922-02-19
"112","USGS","07066000",1922-02-20,305,"A",1922-02-20
"113","USGS","07066000",1922-02-21,468,"A",1922-02-21
"114","USGS","07066000",1922-02-22,590,"A",1922-02-22
"115","USGS","07066000",1922-02-23,1020,"A",1922-02-23
"116","USGS","07066000",1922-02-24,1760,"A",1922-02-24
"117","USGS","07066000",1922-02-25,1090,"A",1922-02-25
"118","USGS","07066000",1922-02-26,815,"A",1922-02-26
"119","USGS","07066000",1922-02-27,725,"A",1922-02-27
"120","USGS","07066000",1922-02-28,640,"A",1922-02-28
"121","USGS","07066000",1922-03-01,565,"A",1922-03-01
"122","USGS","07066000",1922-03-02,515,"A",1922-03-02
"123","USGS","07066000",1922-03-03,490,"A",1922-03-03
"124","USGS","07066000",1922-03-04,490,"A",1922-03-04
"125","USGS","07066000",1922-03-05,565,"A",1922-03-05
"126","USGS","07066000",1922-03-06,695,"A",1922-03-06
"127","USGS","07066000",1922-03-07,815,"A",1922-03-07
"128","USGS","07066000",1922-03-08,725,"A",1922-03-08
"129","USGS","07066000",1922-03-09,695,"A",1922-03-09
"130","USGS","07066000",1922-03-10,1240,"A",1922-03-10
"131","USGS","07066000",1922-03-11,1400,"A",1922-03-11
"132","USGS","07066000",1922-03-12,1090,"A",1922-03-12
"133","USGS","07066000",1922-03-13,880,"A",1922-03-13
"134","USGS","07066000",1922-03-14,1020,"A",1922-03-14
